gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,R2,R2adj,padj
DUSP4,seq.10035.6,0.8244565123976819,0.3417642701392978,1.307148754656066,9.00577076805743,8.083727965217511,1.1332992519858704e-12,5.863916101683898e-10,18.438284185592117,Collagen PA,0.42473324206995866,0.41920183093601593,5.863916101683898e-10
CISD1,seq.7745.3,3.0897852330484037,1.2808735218190723,4.898696944277735,8.906161761482974,8.084652489359067,1.1378354182061618e-12,5.863916101683898e-10,18.4347102238427,Collagen PA,0.3873418615017642,0.38145091786235796,5.863916101683898e-10
HBB|HBA2|HBA1,seq.4915.64,4.796630883285857,1.9148132819967865,7.678448484574928,9.439676018717448,7.878077411415098,3.2248063517944086e-12,1.5511318552131106e-9,17.433661588255084,Collagen PA,0.38588784671431375,0.37998292216348983,1.5511318552131106e-9
FBXL5,seq.12846.3,1.579296462724938,0.5956265841141536,2.562966341335722,8.618377759254555,7.598798178022136,1.3004333003582882e-11,5.8641414138031554e-9,16.093776584861928,Collagen PA,0.3774431463047455,0.3714570227115218,5.8641414138031554e-9
HBG2,seq.19774.8,1.8586456507672728,0.6989765148467926,3.0183147866877533,13.190072451775219,7.585369783188452,1.3859402446910456e-11,5.882093450262291e-9,16.032477121867423,Collagen PA,0.39298962658240977,0.3871529883764714,5.882093450262291e-9
IL10,seq.2773.50,2.4232889682186456,0.8917215289768481,3.954856407460443,7.572585571270251,7.488925575792028,2.255281508847377e-11,9.039920047963235e-9,15.565037084996964,Collagen PA,0.3592749321114045,0.3531141141509372,9.039920047963235e-9
EIF4EBP3,seq.18859.7,3.614079134072185,1.3145119107631484,5.9136463573812215,7.49143153006046,7.438784577631217,2.8921783492380307e-11,1.0982666731448627e-8,15.326124548268789,Collagen PA,0.34741292756839026,0.3411380518719326,1.0982666731448627e-8
RSRP1,seq.9050.170,0.8363177675015964,0.3012841892063699,1.371351345796823,8.006319911795952,7.39783329955349,3.518830441157415e-11,1.2694180816475376e-8,15.137489485505386,Collagen PA,0.3830959915948948,0.37716422228330737,1.2694180816475376e-8
SLTM,seq.8320.5,1.6756924047104638,0.5873914212219118,2.7639933881990157,8.627126379364379,7.28778771606589,6.099511407884464e-11,2.0956178479945908e-8,14.609500068060134,Collagen PA,0.36391397783189194,0.3577977660802756,2.0956178479945908e-8
CD5,seq.14065.11,1.1132669075514383,0.3872455302875202,1.8392882848153564,8.008805457970194,7.257117377381504,7.049247900951306e-11,2.3014654273697892e-8,14.470271150000508,Collagen PA,0.3536556277347953,0.347440778001476,2.3014654273697892e-8
SLC3A2,seq.7056.16,1.1908993811383881,0.41338006056794563,1.9684187017088306,8.567366446852551,7.249000608823866,7.33661882598824e-11,2.3014654273697892e-8,14.431904638169767,Collagen PA,0.34789266048165624,0.34162239760167223,2.3014654273697892e-8
PCDHGC5,seq.7983.1,0.8386221087318126,0.2885066013160872,1.3887376161475382,8.505656371240033,7.214839532290446,8.678931640980257e-11,2.6091038245696896e-8,14.270579249955107,Collagen PA,0.40450849277447465,0.3987826128973061,2.6091038245696896e-8
KLK4,seq.2833.20,1.0691060611994092,0.36428879539374837,1.77392332700507,8.353433406306417,7.1789100808453234,1.035382611934853e-10,2.988114218043986e-8,14.101164020919951,Collagen PA,0.37931016940971507,0.3733419979617315,2.988114218043986e-8
KLHL40,seq.24256.7,1.1907883827247492,0.39075571876342274,1.9908210466860756,8.34937843994403,7.044353253907335,2.000028430147283e-10,5.55007889365871e-8,13.469161127584355,Collagen PA,0.35466380396634334,0.3484586482352505,5.55007889365871e-8
PCP4L1,seq.20434.23,2.3318501155918785,0.7337618082828281,3.929938422900929,8.287388322241252,6.906377166685723,3.9334042432340957e-10,1.0510930227753334e-7,12.82039875624997,Collagen PA,0.32194029215460973,0.315420487271481,1.0510930227753334e-7
C16orf54,seq.12394.53,3.3666719133070706,1.0428255503493222,5.690518276264819,8.42759786098626,6.8571526565343595,4.991130515601775e-10,1.2861073810738145e-7,12.591913718866847,Collagen PA,0.3136739804906601,0.3070746918415318,1.2861073810738145e-7
DLX2,seq.22123.15,4.537156632447546,1.3198975304202016,7.754415734474891,8.157432983543634,6.674952326631559,1.1988858313714539e-9,2.9827452666707036e-7,11.751469765026263,Collagen PA,0.32858858905137844,0.3221327100999495,2.9827452666707036e-7
NME8,seq.24273.43,1.579703368090173,0.45760293093270654,2.7018038052476396,7.614705587177341,6.663374871632266,1.2671743134552017e-9,3.0475542238597603e-7,11.698356706381306,Collagen PA,0.30399575158303027,0.29730340304055936,3.0475542238597603e-7
IRAG2,seq.9096.80,0.9844163068153676,0.26895416466975297,1.6998784489609822,8.028284022064486,6.511880121090149,2.5956641635624167e-9,6.041199012936399e-7,11.01079618430587,Collagen PA,0.32155930425290125,0.31503583602456375,6.041199012936399e-7
PPIB,seq.4718.5,0.6846193041549988,0.17333719942984005,1.1959014088801576,10.88088208404659,6.337278667471639,5.917313138633485e-9,1.3341691967262686e-6,10.221443479011397,Collagen PA,0.32039692645342865,0.3138622815154809,1.3341691967262686e-6
EPOR,seq.19575.4,1.172763539601007,0.28998853437150895,2.055538544830505,8.126035918881946,6.287452017201979,7.473743135437819e-9,1.6340320218843595e-6,9.997865860104662,Collagen PA,0.30495519472466504,0.29827207159701763,1.6340320218843595e-6
MMP20,seq.6374.7,1.991161013321788,0.4834019954662292,3.498920031177347,8.164416217386641,6.2506456556923,8.911875264234661e-9,1.8911523538662672e-6,9.829652476033589,Collagen PA,0.2752625127593745,0.2682938830743685,1.8911523538662672e-6
FAM3D,seq.7919.278,1.2136582358281427,0.28713048759759485,2.1401859840586903,8.08177652123193,6.199486549811221,1.1270253974693325e-8,2.323282355068924e-6,9.604721726432215,Collagen PA,0.2770572533392244,0.2701058807751784,2.323282355068924e-6
CGB2,seq.6213.10,2.5318344824732577,0.5920403623942494,4.471628602552266,11.059831149968273,6.177746823767852,1.2511904270118396e-8,2.5075941474695616e-6,9.504940218810868,Collagen PA,0.3009562517594754,0.29423467725716257,2.5075941474695616e-6
BRF1,seq.5384.67,0.7966983510720965,0.18030995532304084,1.4130867468211523,11.11279395478384,6.117214658757213,1.6501063714750217e-8,3.2177074243762922e-6,9.239928072900012,Collagen PA,0.29140499182922797,0.2845915782891244,3.2177074243762922e-6
IK,seq.7207.4,0.7082337851541832,0.14978886868211494,1.2666787016262515,9.139177220666044,6.002201272716718,2.802908024168853e-8,5.321837209046915e-6,8.733284705496892,Collagen PA,0.3472301759376535,0.34095354301397707,5.321837209046915e-6
WARS2,seq.22792.21,0.8905288691381809,0.18424264476246033,1.5968150935139014,10.323213165311403,5.967350171332032,3.2881611582282736e-8,6.083098142722306e-6,8.58066102887644,Collagen PA,0.2721925269373503,0.2651943781579018,6.083098142722306e-6
NPEPL1,seq.23639.93,2.334539705907318,0.45784648654157545,4.211232925273061,8.356498675523415,5.887872733377041,4.740700763112358e-8,8.551039001463917e-6,8.231310690199962,Collagen PA,0.26074710813926183,0.2536389072559856,8.551039001463917e-6
RBFOX1,seq.22074.35,0.8297167446360443,0.15857910816336518,1.5008543811087234,8.590854849564735,5.851032586663452,5.585694192334909e-8,9.829459414072284e-6,8.07439354370478,Collagen PA,0.260458548815913,0.25334757332375824,9.829459414072284e-6
NTRK1,seq.3477.63,0.8106692923824623,0.15317445565824694,1.4681641291066776,10.746067987671116,5.835332832328753,5.997629011146966e-8,1.0303069837006037e-5,8.006436491676645,Collagen PA,0.26835630085132955,0.26132126528259236,1.0303069837006037e-5
IZUMO4,seq.20549.1,-2.59508935032084,-4.712271102098557,-0.47790759854312315,9.237693744138433,-5.801557587595293,7.009592437003768e-8,1.1761444054181903e-5,7.857790879813043,Collagen PA,0.3570099578142585,0.3508273612547802,1.1761444054181903e-5
ACVR1,seq.21703.31,3.095428710676636,0.5378471695945213,5.653010251758751,9.634197232881863,5.728511005508156,9.739191377856164e-8,1.5970060407098233e-5,7.543853787926041,Collagen PA,0.26675145720442195,0.2597009904467722,1.5970060407098233e-5
ST8SIA2,seq.7920.30,1.114028601322227,0.1893579072356637,2.03869929540879,8.300745208844118,5.7019950588837975,1.093932570342379e-7,1.7539385544489478e-5,7.432752550067812,Collagen PA,0.3087600161854781,0.3021134778795692,1.7539385544489478e-5
PRSS37,seq.5653.23,1.4450676922272856,0.21835324979074522,2.671782134663826,7.355798307581661,5.575645420687191,1.9258875679395772e-7,3.020712783192185e-5,6.893528733087258,Collagen PA,0.2735182598817385,0.2665328585344475,3.020712783192185e-5
PDILT,seq.7092.7,0.9050723631266964,0.12821782794699954,1.681926898306393,9.29833567357619,5.513886910517208,2.523478349492358e-7,3.8738077216143324e-5,6.635739947771732,Collagen PA,0.23770101035134872,0.23037121237395786,3.8738077216143324e-5
VSNL1,seq.13522.20,1.214216483817754,0.16888967480463335,2.259543292830875,9.60902106675196,5.497718851023997,2.714548830696312e-7,4.080306211140394e-5,6.566351348173596,Collagen PA,0.23897615999858202,0.23165862307549134,4.080306211140394e-5
IL12RB2,seq.3815.14,1.8112704998984102,0.2397181861775899,3.3828228136192307,7.470907149843864,5.455127500800601,3.2757697336773353e-7,4.823403801731015e-5,6.387418881065118,Collagen PA,0.22929680614028025,0.22188619850701374,4.823403801731015e-5
BMP15,seq.11129.66,1.0387471590823134,0.1349632546464764,1.9425310635181505,9.726767722459062,5.439506531978606,3.498848018693567e-7,5.048837690974818e-5,6.32445852714752,Collagen PA,0.2729281329397356,0.26593705729492534,5.048837690974818e-5
NGRN,seq.7153.66,0.8695335433544744,0.11116934069497197,1.6278977460139767,7.916945980734145,5.426537040053334,3.703165577012943e-7,5.238890125127134e-5,6.270418144942775,Collagen PA,0.24085952257829002,0.23356009491077367,5.238890125127134e-5
ABL1,seq.3341.33,0.6806253938454571,0.08191848387417766,1.2793323038167363,8.369699496869563,5.380320341297839,4.530684174050453e-7,6.286324291495003e-5,6.078425716542176,Collagen PA,0.24851766705750344,0.24129187539459473,6.286324291495003e-5
RAB2B,seq.19253.82,0.9673641504300813,0.09868199705331637,1.8360463038068462,9.851840379060969,5.270397188763453,7.293638917004706e-7,9.92898203512999e-5,5.625490845126441,Collagen PA,0.25497362801353607,0.24780991289828158,9.92898203512999e-5
SETMAR,seq.12462.20,2.6006776953043778,0.21196174842856452,4.989393642180191,9.052801250826032,5.153146131761322,1.207718580489189e-6,1.6136462144869442e-4,5.146465455061271,Collagen PA,0.2437781260937968,0.2365067619216218,1.6136462144869442e-4
CEACAM16,seq.24299.1,0.7373397085251422,0.047080463969213726,1.4275989530810707,10.42065516489395,5.055564404639,1.8220026284426265e-6,2.3901361753115547e-4,4.7559317518911985,Collagen PA,0.22102737725538768,0.21353725588284334,2.3901361753115547e-4
GJA8,seq.12711.19,2.4115843604439067,0.14255005658425013,4.680618664303563,8.367019521920081,5.030507851685797,2.0285900111745754e-6,2.6136208804686717e-4,4.654248621055935,Collagen PA,0.19749520602874737,0.18977881377902384,2.6136208804686717e-4
SYT9,seq.8066.38,2.2626775508926875,0.12624057117570642,4.399114530609669,8.70830253561052,5.012830449853368,2.184822414188554e-6,2.7262949421892634e-4,4.583884099234329,Collagen PA,0.27156135617784016,0.26455713844878104,2.7262949421892634e-4
EVA1B,seq.8062.15,0.9366030373384824,0.0521168869183396,1.8210891877586253,8.5277398816472,5.011627470918432,2.191616169743275e-6,2.7262949421892634e-4,4.5807393263661,Collagen PA,0.20453704119813365,0.19688835890196188,2.7262949421892634e-4
KRT72,seq.11566.48,0.6809625781795741,0.032173465134488266,1.3297516912246599,7.755950682861679,4.967455083776228,2.6364654422038985e-6,3.224084434830699e-4,4.405541516944947,Collagen PA,0.26130097280850706,0.25419809754705036,3.224084434830699e-4
SVBP,seq.20379.59,0.5727661421797245,0.024397194952086032,1.121135089407363,10.102193203160649,4.943320173529715,2.91546128024292e-6,3.5058421894921117e-4,4.310216638499677,Collagen PA,0.20820365389485074,0.20059022748999356,3.5058421894921117e-4
NRXN3,seq.16323.8,1.507679367526041,0.06215513386416727,2.953203601187915,12.026929724234579,4.936669452901863,3.002793300109493e-6,3.5236035804798234e-4,4.282448093533391,Collagen PA,0.21694270863303167,0.20941331160065701,3.5236035804798234e-4
APEX2,seq.25123.198,0.8918089102963226,0.03641281046377787,1.7472050101288672,8.935802500767743,4.9342232765730465,3.0279060566839785e-6,3.5236035804798234e-4,4.274360758428285,Collagen PA,0.19661369335713463,0.18888882502403015,3.5236035804798234e-4
DEFB116,seq.11144.10,1.5202325329516104,0.032408784109248634,3.008056281793972,8.571734001470716,4.83625252722678,4.547944604773406e-6,5.188200913113477e-4,3.889360906633966,Collagen PA,0.18498319217186476,0.17714649209659428,5.188200913113477e-4
HSPBP1,seq.21111.49,2.048141288047522,0.042467302506424165,4.05381527358862,10.057848207411455,4.83336958805074,4.602146340114519e-6,5.188200913113477e-4,3.878149820598546,Collagen PA,0.20502392640613298,0.1973799256984996,5.188200913113477e-4
LYSMD3,seq.10563.13,0.8393445759267704,0.016639366276157475,1.6620497855773833,7.2475250067830155,4.828478446103426,4.6875105066948374e-6,5.20313666243127e-4,3.8605679083070523,Collagen PA,0.192920125773972,0.18515974236795252,5.20313666243127e-4
SERPIND1,seq.3316.58,-1.046526549739137,-2.086127215743036,-0.006925883735237948,12.288026974237125,-4.764287464839662,6.095651733967892e-6,6.663655645542172e-4,3.612126270249906,Collagen PA,0.2677808805842271,0.2607403121283062,6.663655645542172e-4
CCDC103,seq.23314.46,1.3155726901947928,-0.007732745404568586,2.6388781257941543,7.962795275199251,4.705493601594556,7.752093788078354e-6,8.347963683729152e-4,3.38513373564394,Collagen PA,0.17655798909973552,0.1686402774564637,8.347963683729152e-4
CAMKK1,seq.18860.2,0.6691672435978648,-0.021667095013431337,1.360001582209161,8.489951295446394,4.584320932215623,1.2592930278110303e-5,0.001336146940537733,2.9270152607215465,Collagen PA,0.18275004127518302,0.17489186859513672,0.001336146940537733
NENF,seq.9219.70,1.913839469996629,-0.07792509665248981,3.905604036645748,8.924582428416585,4.547973642921713,1.4571700295583754e-5,0.0015236930091686491,2.789598433655529,Collagen PA,0.16691847333904009,0.15890807404422325,0.0015236930091686491
DIRAS3,seq.12406.119,1.4909000884783814,-0.06437709250643597,3.0461772694631986,9.648787637217206,4.537233966410894,1.5205379233709874e-5,0.0015672401595888106,2.7494808000285875,Collagen PA,0.1680433342662746,0.1600437509419118,0.0015672401595888106
WNT10B,seq.21940.12,1.2418128875789072,-0.07688159216682688,2.5605073673246412,10.476098996900825,4.4572029436440355,2.0841952206239644e-5,0.00211795331222562,2.452524086535906,Collagen PA,0.18237922061347045,0.17451748235013842,0.00211795331222562
IL1B,seq.3037.62,0.9379701526520869,-0.06835766718429137,1.9442979724884653,10.385050899120559,4.411345336196559,2.490615213458171e-5,0.0024958039951528755,2.284787571019793,Collagen PA,0.17420487536993678,0.16626453763310933,0.0024958039951528755
COLEC12,seq.9787.23,1.053682848210785,-0.08460334747985998,2.19196904390143,9.446489876366767,4.381359362315783,2.8012898678352755e-5,0.002737751326636136,2.1744001387873375,Collagen PA,0.16590635959298616,0.15788622843522637,0.002737751326636136
CDK2AP2,seq.22952.28,0.8207705427918386,-0.06647775733408756,1.7080188429177647,8.335199547716805,4.378152064460001,2.832860178865751e-5,0.002737751326636136,2.1637000448485626,Collagen PA,0.18922568097233783,0.18142977405861038,0.002737751326636136
BCCIP,seq.18304.19,0.5693141003855833,-0.04627768962720413,1.1849058903983707,10.022284405198002,4.376968059424826,2.8458953499336135e-5,0.002737751326636136,2.1593851143865237,Collagen PA,0.19392394316345052,0.18617321184771451,0.002737751326636136
PFDN1,seq.19242.21,0.9313874147345939,-0.10378129441136064,1.9665561238805482,9.624213247866328,4.258505236220536,4.491034526733701e-5,0.004263528172418902,1.7311584785214649,Collagen PA,0.16210469567888153,0.15404801006040914,0.004263528172418902
CRISP3,seq.3187.52,1.0300281205578565,-0.119333492809653,2.1793897339253663,7.958883821101899,4.241728109561191,4.789068579476859e-5,0.004487419454665654,1.6709605321954388,Collagen PA,0.15071165905330708,0.14254542500574274,0.004487419454665654
SQSTM1,seq.15448.47,1.1534133157960658,-0.1370730729782057,2.4438997045703372,8.917527645826258,4.230405195410107,4.999567932016141e-5,0.00462460033711493,1.6306335708078912,Collagen PA,0.17662050814027286,0.16870339764162168,0.00462460033711493
IL4I1,seq.20367.6,1.104785986195905,-0.13609415108613598,2.345666123477946,9.741046695989347,4.214041012860082,5.319570146420336e-5,0.0048583162792940155,1.5724857013378237,Collagen PA,0.15342007170445826,0.14527988008623194,0.0048583162792940155
AGO1,seq.11651.24,0.49904852702700797,-0.06195400117395411,1.06005105522797,7.91217718848585,4.210098103886169,5.393758898570565e-5,0.0048644963066483285,1.5593504984119626,Collagen PA,0.1624272824920342,0.15437369866984219,0.0048644963066483285
COL6A5,seq.11155.16,0.765396598714847,-0.10472008811355593,1.63551328554325,8.13006955657824,4.16316176927059,6.438494361986891e-5,0.005735029237251287,1.3935252537607248,Collagen PA,0.17694631429320473,0.169032336546024,0.005735029237251287
FUT7,seq.21716.29,0.4793249983073829,-0.07114099227460097,1.0297909888893668,8.215913174962726,4.12110655291798,7.53738943393216e-5,0.006631983508026895,1.2460677459491496,Collagen PA,0.16103448571932233,0.15296750962046957,0.006631983508026895
LRRC20,seq.23288.28,1.955275371612359,-0.30244688348394977,4.212997626708668,8.030413836951437,4.099093740994475,8.190198813711777e-5,0.00711955234228078,1.1685435741430652,Collagen PA,0.13865004738462927,0.13036783630178916,0.00711955234228078
CD84,seq.8073.3,0.5220909617517817,-0.08636769613552431,1.1305496196390878,6.746881353572612,4.0609660244956025,9.425940439272602e-5,0.008096209555875216,1.0370638207856402,Collagen PA,0.2211253242690513,0.21363614469471526,0.008096209555875216
IL2RB,seq.9343.16,0.9450037711373479,-0.17375209273666503,2.063759635011361,11.092851164422822,3.9978437538706335,1.1896235762337884e-4,0.010097804826502098,0.819833397781645,Collagen PA,0.13837526478748163,0.13009041156428425,0.010097804826502098
HSD17B7,seq.9929.16,1.1752929478249927,-0.2566486244080213,2.6072345200580065,11.429199184847546,3.884823271768073,1.7939516144588175e-4,0.01505041964920973,0.43721104977864655,Collagen PA,0.17592060565072598,0.1679967653204445,0.01505041964920973
MINPP1,seq.5586.66,0.5915706649495869,-0.14158680255110023,1.324728132450274,10.925478325046734,3.8187710695767874,2.2701738848839858e-4,0.01882678687291719,0.21820351525672788,Collagen PA,0.1951755117000037,0.18743681469711915,0.01882678687291719
AURKA,seq.3091.70,0.6262190674413581,-0.15560260868406794,1.4080407435667843,10.102665624472742,3.79081714547073,2.5068927242822577e-4,0.020553671597382372,0.1261051651266012,Collagen PA,0.13046404970096637,0.12210312710193716,0.020553671597382372
FASLG,seq.3052.8,0.974915864026946,-0.24971947876876777,2.19955120682266,9.232535828100863,3.767999032404768,2.719342382595917e-4,0.022045005944302854,0.05075515441212186,Collagen PA,0.12123677505144015,0.11278712865770402,0.022045005944302854
CCL5,seq.2523.31,-1.1427438627293967,-2.5831450279299926,0.29765730247119904,14.84445111629098,-3.7550512407604955,2.846187899142088e-4,0.022816939658122405,0.008470886196990435,Collagen PA,0.12355172060212682,0.11512433330022431,0.022816939658122405
CASP4,seq.22092.43,0.756420098770451,-0.19992718542808985,1.712767382968992,10.599770837863582,3.743360792406465,2.963396246533989e-4,0.0234954988118052,-0.029076040476240017,Collagen PA,0.1505227224869249,0.14235467174160688,0.0234954988118052
CCL5,seq.5480.49,-1.550052962255781,-3.518889934284525,0.41878400977296315,14.367267080277166,-3.726380644300774,3.1473635634920267e-4,0.024682856641951058,-0.08476711434558393,Collagen PA,0.11866331116343598,0.11018891992462287,0.024682856641951058
HHLA2,seq.14132.21,0.645215042485354,-0.17800082137019513,1.4684309063409031,8.6572789075594,3.709411459125284,3.3372983393928184e-4,0.025890975826579767,-0.13917831490118449,Collagen PA,0.14333057703005114,0.13509337103995545,0.025890975826579767
VAMP1,seq.17711.13,2.1019920355231934,-0.6435604792934448,4.847544550339832,9.242808447348544,3.623695906185732,4.4934538863585497e-4,0.0344896487128478,-0.4142134946853062,Collagen PA,0.12423188518538586,0.11581103792755298,0.0344896487128478
NLRP1,seq.11661.11,1.3341030915905114,-0.41280244784661857,3.0810086310276414,8.335915633726525,3.614684549637583,4.6346134019252365e-4,0.0351986691525164,-0.4427866003664791,Collagen PA,0.11413031443872967,0.10561233669294823,0.0351986691525164
LAMP1,seq.16902.17,1.4280939522127392,-0.48144870042247256,3.337636604847951,10.00880080948785,3.539792874412485,5.981213124162058e-4,0.04495255488628047,-0.6781129230546918,Collagen PA,0.13008522455051463,0.12172065940196197,0.04495255488628047
TCF12,seq.22472.4,2.8179284163173097,-0.9675115727666728,6.603368405401293,12.064026027843953,3.523416834880827,6.321276649123803e-4,0.04701856806538993,-0.7290577325073277,Collagen PA,0.13174056507811227,0.12339191666540184,0.04701856806538993
PRPSAP1,seq.9478.69,-0.5602568857602205,-1.3143780945590815,0.19386432303864054,10.083069576675177,-3.516092599919242,6.475449897120259e-4,0.04767384796706395,-0.7513668948725769,Collagen PA,0.1487111672250686,0.1405256976791558,0.04767384796706395
ANXA6,seq.5335.73,-1.2718715651830856,-2.9911942728672054,0.4474511425010341,11.819704764563971,-3.501356187702419,6.808298027165044e-4,0.049618050773733116,-0.7973940789717568,Collagen PA,0.1111212812064214,0.10257437044879092,0.049618050773733116
H2BC21,seq.22974.25,1.6692156855766733,-0.594794968787496,3.933226339940843,10.889080189347023,3.489670522851967,7.080400541724814e-4,0.05108508990854454,-0.8334555921485691,Collagen PA,0.16911570824040478,0.16112643620425482,0.05108508990854454
NTF3,seq.4145.58,-0.486342066841811,-1.14916212147007,0.17647798778644785,8.105469372581846,-3.472645507486771,7.491068389290311e-4,0.05351292913735604,-0.885428687522519,Collagen PA,0.14800152398836341,0.13980923094978992,0.05351292913735604
CBLC,seq.22417.10,1.5811018896306115,-0.5797428366850006,3.7419466159462234,7.759110482078675,3.4632730339322184,7.733260141150237e-4,0.05470144305725388,-0.9145673847366673,Collagen PA,0.12715412356576172,0.11876137475389403,0.05470144305725388
APP,seq.3171.57,-1.1046920007841796,-2.6230917319061664,0.41370773033780694,14.395581301240417,-3.443543117242724,8.257794605217783e-4,0.05748979400879176,-0.9748737403734511,Collagen PA,0.11116095052895414,0.10261442120711706,0.05748979400879176
PDGFD,seq.17140.57,-1.3607534268616988,-3.2323817910630597,0.5108749373396619,13.777871375470628,-3.4412026815279266,8.322191971677136e-4,0.05748979400879176,-0.982009400662136,Collagen PA,0.1074905942351504,0.09890877302587298,0.05748979400879176
TACSTD2,seq.14034.22,0.3668981924946039,-0.13796305912263612,0.8717594441118439,8.812610847215339,3.439440405097144,8.366498088597555e-4,0.05748979400879176,-0.9869996946145179,Collagen PA,0.12195357730940981,0.11351082324507722,0.05748979400879176
FAM204A,seq.22140.6,0.5291282882813908,-0.20336487076519094,1.2616214473279725,9.871450149010697,3.4187840067484276,8.958728875011482e-4,0.06097851776717721,-1.0497949396733715,Collagen PA,0.16734051638773795,0.1593341751991585,0.06097851776717721
DGCR2,seq.8055.33,0.49457044014766705,-0.19452468260220535,1.1836655628975394,8.026706313031735,3.3967472755580967,9.633858253097294e-4,0.06496101616457661,-1.116454473202933,Collagen PA,0.13708848008847163,0.1287912539354762,0.06496101616457661
PDGFRA,seq.10366.11,1.009695385718271,-0.4000784587185311,2.419469230155073,10.242178265641563,3.389934890348721,9.857087438968238e-4,0.06585082025199615,-1.1373498612179391,Collagen PA,0.10743269590282001,0.09885031797880872,0.06585082025199615
DECR1,seq.12687.2,-1.425604870428177,-3.4192555402033387,0.5680457993469847,13.908092638976992,-3.3845469397059635,0.0010032998417362979,0.06641108585437971,-1.1535673401922004,Collagen PA,0.13307053133434144,0.12473467105871017,0.06641108585437971
PGA4,seq.22572.19,2.365057877200356,-0.948912954312163,5.679028708712876,12.167605125113546,3.3778746229370165,0.0010254928462809947,0.06697240700815296,-1.173622136910712,Collagen PA,0.10869252223725479,0.10012225802799768,0.06697240700815296
EBP,seq.23271.20,-0.5610316018340172,-1.3474670861435913,0.22540388247555687,10.16922339289701,-3.3762801882881623,0.0010303447232023533,0.06697240700815296,-1.1780577819918294,Collagen PA,0.10940492305802652,0.10084150885666143,0.06697240700815296
SCGB2A1,seq.5001.6,-0.5061456499481111,-1.2166186734916056,0.20432737359538344,12.26286797917025,-3.3716475684610665,0.0010460951611959688,0.06738907667882961,-1.1919600578030192,Collagen PA,0.12400562835766193,0.11558260555340871,0.06738907667882961
ZBTB10,seq.25075.2,0.672270071514053,-0.27437452515294425,1.6189146681810502,9.18882799897628,3.361068026583295,0.0010830082317380796,0.068764666829855145,-1.2237109420966812,Collagen PA,0.104076403262786,0.09546175329415896,0.068764666829855145
