gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,R2,R2adj,padj
PCDH12,seq.21704.8,3.0897246711946806,-0.5476322705598209,6.727081612949182,8.527763876914957,4.0246518084712335,1.09100196712987e-4,0.043730995515788955,1.0904420414336276,Collagen cluster 0,0.16253618142593929,0.15432575183207586,0.043730995515788955
LDLRAD3,seq.22564.5,2.7624802122959093,-0.5780172049628778,6.1029776295546965,12.46041458609476,3.9181629148062003,1.6072190546422024e-4,0.061032028838123635,0.7530442369452555,Collagen cluster 0,0.13645558540668212,0.12798946369498287,0.061032028838123635
IL31RA,seq.8273.84,0.8732112872696185,-0.1941609647486111,1.940583539287848,9.866961628188474,3.87578324971964,1.8700652621496129e-4,0.06746260433204729,0.6212258448006276,Collagen cluster 0,0.18687079043045962,0.17889893543467983,0.06746260433204729
TRIO,seq.11126.102,3.355341116902744,-0.7935157176372587,7.504197951442746,8.582867881246674,3.8317986863497073,2.1897625919284819e-4,0.07523398619411427,0.4841879672293583,Collagen cluster 0,0.12815725980917803,0.11960978196416994,0.07523398619411427
PABPC5,seq.22523.4,0.9308935844849583,-0.27533600990649265,2.137123178876409,7.476324347280197,3.656167693416254,4.0477466837191456e-4,0.13268256550134322,-0.04843667181764921,Collagen cluster 0,0.12248957010658912,0.11388652667626165,0.13268256550134322
RIPK1,seq.22549.73,1.4300715655275846,-0.4294801632163918,3.289623294271561,12.786870126270808,3.643434063456842,4.229659052710871e-4,0.13268256550134322,-0.08644431254037155,Collagen cluster 0,0.12501434075385198,0.11643604997692902,0.13268256550134322
ERGIC1,seq.23372.112,0.9717047795606657,-0.317701113199526,2.261110672320857,11.266000344011392,3.5702673419672877,5.430870882338704e-4,0.1632655559003073,-0.30241401346722885,Collagen cluster 0,0.12121516049239589,0.11259962285016456,0.1632655559003073
ETV5,seq.13403.5,1.0575418872538505,-0.37772033896800905,2.49280411347571,7.998562136688113,3.4908222928183252,7.098493199861282e-4,0.19900550361770614,-0.5332650737324487,Collagen cluster 0,0.12084627508576085,0.11222712091993492,0.19900550361770614
POFUT1,seq.5634.39,1.3019069382574648,-0.4665420933676627,3.070355969882592,12.050068105795614,3.4877523936867596,7.171369499737158e-4,0.19900550361770614,-0.5420676789841297,Collagen cluster 0,0.13046315892431426,0.12193828793337613,0.19900550361770614
C9,seq.13722.105,-1.3175134256131245,-3.1259490882828063,0.4909222370565576,15.488262785089672,-3.451704867060165,8.089037445310457e-4,0.21461857570880805,-0.64564652863554,Collagen cluster 0,0.12361181681750888,0.11501977580591582,0.21461857570880805
C9,seq.3060.43,-1.1032931106234174,-2.6215275062611294,0.41494128501429484,16.134806025787377,-3.442783515431535,8.328926015033437e-4,0.21461857570880805,-0.6708341947719898,Collagen cluster 0,0.11754183023204923,0.10889027954804975,0.21461857570880805
APMAP,seq.10605.22,1.9152287929493017,-0.8826377876036311,4.7130953735022345,7.029713716272691,3.243307419184844,0.0015928117687225565,0.39628058314942227,-1.2265245526813384,Collagen cluster 0,0.10312327135581256,0.09433036225145774,0.39628058314942227
LETMD1,seq.5751.14,0.619635536809218,-0.30094203015330767,1.5402131037717437,7.8203488920114275,3.188834489410645,0.001891515381561478,0.45490944926553545,-1.3732858153879457,Collagen cluster 0,0.17145322250328077,0.16333021488076382,0.45490944926553545
ANGPTL3,seq.10382.1,-0.982055625667128,-2.484217368052526,0.5201061167182699,15.630133485063354,-3.0972441398092765,0.0025158999857917462,0.5855554321770146,-1.616040657074537,Collagen cluster 0,0.10708276660596028,0.0983286760824893,0.5855554321770146
CES1,seq.7182.1,1.6318024311076373,-0.9276960499288756,4.1913009121441505,10.15365234227497,3.02069692773327,0.003180364359712079,0.7170727767288327,-1.8147256821550792,Collagen cluster 0,0.08667704471016002,0.07772289808967137,0.7170727767288327
CCNB1,seq.5347.59,0.7000607642760107,-0.4175557835202509,1.8176773120722722,9.022317223838803,2.9675562750883415,0.0037310868020943634,0.8157512508215403,-1.949851560647395,Collagen cluster 0,0.0885398345490106,0.07960395057400083,0.8157512508215403
CADM3,seq.3630.27,1.1328789972523248,-0.6886234219076852,2.9543814164123345,9.688529509289399,2.946783484827774,0.003971204701761895,0.82900267795816,-2.0024335598431775,Collagen cluster 0,0.10832787918487763,0.09958599564747439,0.82900267795816
GPR101,seq.11670.18,2.0157841454408065,-1.229955229194784,5.261523520076397,8.868558826713995,2.942556667588099,0.004021496012271046,0.82900267795816,-2.0130512099009383,Collagen cluster 0,0.11604346977758806,0.10737722928521154,0.82900267795816
AZIN1,seq.25282.6,2.2699705648852633,-1.4165687710471637,5.95650990081769,8.144620252939504,2.9173988511849287,0.0043331616598970635,0.8684378160043698,-2.075984266924247,Collagen cluster 0,0.08726076967411955,0.07831234584739533,0.8684378160043698
ACAT2,seq.17341.89,2.950522750675282,-1.9259919447049065,7.827037446055471,12.642109584857756,2.866710813364171,0.005029592143218245,0.9807704679275577,-2.2014091327169787,Collagen cluster 0,0.07921593778687486,0.07018864305929517,0.9807704679275577
CD300LG,seq.20585.5,-1.4049239960930002,-3.7552553363398355,0.9454073441538351,11.45688029677815,-2.832162661337843,0.005561587743851188,0.9999497783760148,-2.2858381250878934,Collagen cluster 0,0.13279954586018672,0.12429758062352192,0.9999497783760148
THBS4,seq.3340.53,-1.0007153347496052,-2.682108613966668,0.6806779444674578,14.229557023696438,-2.819663592980014,0.005764762647264004,0.9999497783760148,-2.315996978200494,Collagen cluster 0,0.13315076344341437,0.12465224151638898,0.9999497783760148
SPATA9,seq.7809.22,3.161955456852188,-2.2237211532741155,8.54763206697849,10.149056429554225,2.781697689280691,0.006431625291047796,0.9999497783760148,-2.4076099969291502,Collagen cluster 0,0.07201349678153357,0.06291558988723489,0.9999497783760148
C2orf73,seq.22094.15,1.3455890880030654,-0.9735810180647404,3.6647591940708715,8.791941311698993,2.7489972564835785,0.007059942215671199,0.9999497783760148,-2.48552369424853,Collagen cluster 0,0.09123696030570849,0.08232751874007815,0.9999497783760148
NEU1,seq.15426.5,0.9986160531016026,-0.7261799202297907,2.723412026432996,12.027296432282414,2.7429435045729305,0.007180344590140097,0.9999497783760148,-2.4997078613594312,Collagen cluster 0,0.11036075423709713,0.10163880084726484,0.9999497783760148
CNN1,seq.15566.10,0.7000979873047519,-0.5105680148696754,1.9107639894791792,11.209708707115052,2.7396212832182183,0.00724825566949643,0.9999497783760148,-2.5075657068534003,Collagen cluster 0,0.17783145252500965,0.16977097656937246,0.9999497783760148
CA1,seq.4969.2,1.2239355718359903,-0.9034999530607986,3.3513710967327794,14.204676387797917,2.725816425765849,0.007538681845238504,0.9999497783760148,-2.540279900324645,Collagen cluster 0,0.2507314761861047,0.24338570634479206,0.9999497783760148
IGHG1,seq.2744.57,-0.566455511538161,-1.5532107703708733,0.4202997472945512,17.525420968704175,-2.7196461756924886,0.007669050144170836,0.9999497783760148,-2.55464013829018,Collagen cluster 0,0.11207748482108904,0.10337236212325651,0.9999497783760148
ANGPTL3,seq.10391.1,-1.2866432567484727,-3.528593499985136,0.9553069864881902,10.764734746961189,-2.719109095332976,0.007682611803576283,0.9999497783760148,-2.5560496385321176,Collagen cluster 0,0.07935987595391236,0.07033399238483307,0.9999497783760148
FSTL1,seq.13112.179,-0.5855987962472277,-1.6064582655911246,0.4352606730966694,14.162349454760808,-2.7176295916540085,0.007712742938167728,0.9999497783760148,-2.55937616740814,Collagen cluster 0,0.09312144217571239,0.08423047592253308,0.9999497783760148
PLEKHA1,seq.12459.13,0.8011765957131017,-0.6190381462926263,2.22139133771883,8.384634779622102,2.672605524489374,0.008749356032945957,0.9999497783760148,-2.6643488695469686,Collagen cluster 0,0.06766132772326472,0.058520752504865325,0.9999497783760148
BORCS5,seq.23327.1,0.8344015510558948,-0.6603865678591861,2.3291896699709755,8.300888382861647,2.644643912012692,0.009455592642276031,0.9999497783760148,-2.728808623993961,Collagen cluster 0,0.07967192486570596,0.07064910059968355,0.9999497783760148
CSF3,seq.8952.65,1.1232141029865141,-0.9031619584929993,3.1495901644660274,9.749412959609211,2.6262553836786884,0.009948625255404306,0.9999497783760148,-2.770929697770521,Collagen cluster 0,0.06845771170101556,0.05932494416867262,0.9999497783760148
NAGPA,seq.11208.15,-0.7160424813693992,-2.014819245207582,0.5827342824687834,12.658393388133724,-2.6119227482256524,0.010345519296877631,0.9999497783760148,-2.803401137467153,Collagen cluster 0,0.14435749381799778,0.13596884179660562,0.9999497783760148
THSD7A,seq.11174.8,1.8768946178945392,-1.5744718589524633,5.328261094741542,10.546861931083775,2.576577836252711,0.011394703588452144,0.9999497783760148,-2.8832433045620083,Collagen cluster 0,0.10755327287732175,0.0988037951604327,0.9999497783760148
SCARA3,seq.9569.14,1.8098975709184013,-1.538966583871927,5.15876172570873,8.647749135316175,2.5606541215886365,0.011896794456802353,0.9999497783760148,-2.9188502480820255,Collagen cluster 0,0.07755935007876469,0.06851581429522313,0.9999497783760148
BTD,seq.15644.1,0.6154575667273074,-0.5453627798371465,1.7762779132917614,11.279177529381375,2.511823694311574,0.013560276869535997,0.9999497783760148,-3.0267363155382316,Collagen cluster 0,0.09732452624264587,0.08847476669600518,0.9999497783760148
IL1RN,seq.5353.89,1.4509801517931362,-1.2896310777136093,4.191591381299881,10.746621092905013,2.508467582974404,0.013684752375745828,0.9999497783760148,-3.0341944204552687,Collagen cluster 0,0.16490839118183676,0.15672121854636456,0.9999497783760148
CES1,seq.15487.164,1.6438257437225485,-1.4685174140663242,4.756168901511421,12.7384661847741,2.502434718644126,0.013906256191386161,0.9999497783760148,-3.0473945144965087,Collagen cluster 0,0.06615768424977386,0.057002367428693246,0.9999497783760148
TAF12,seq.22797.20,1.3011347821191577,-1.1625742910152135,3.764843855253529,10.403959964710825,2.5022305258744764,0.013913809244462968,0.9999497783760148,-3.047840807535181,Collagen cluster 0,0.07868398649359454,0.06965147655725723,0.9999497783760148
BTD,seq.9269.7,0.49524960168040544,-0.4502614981804818,1.4407607015412927,13.888376822383869,2.481495845156824,0.014697447836554228,0.9999497783760148,-3.092896115385585,Collagen cluster 0,0.13547770473459753,0.12700199595748574,0.9999497783760148
TIMD4,seq.15449.33,-1.1477538726179513,-3.347878881843913,1.0523711366080104,8.954319410201462,-2.4717006012432217,0.015085306704617262,0.9999497783760148,-3.114208864658573,Collagen cluster 0,0.07675022293440459,0.06769875453180074,0.9999497783760148
IGHM,seq.3069.52,-2.048487256446574,-5.981593230438975,1.8846187175458269,12.346872787121447,-2.467698360370451,0.015245243570043301,0.9999497783760148,-3.1228561590364152,Collagen cluster 0,0.06849053153628859,0.059358085767036495,0.9999497783760148
PAPOLG,seq.8343.224,1.6808773727844755,-1.5626750969754775,4.924429842544429,9.360261368555888,2.4553282315342537,0.015749195263742435,0.9999497783760148,-3.1495052895991855,Collagen cluster 0,0.09660997619840805,0.08775321125917668,0.9999497783760148
ALDOC,seq.9876.20,1.7202344756129584,-1.604261798136029,5.044730749361946,12.606993225919709,2.451637473159739,0.015902407458286374,0.9999497783760148,-3.157433505468517,Collagen cluster 0,0.06040453419420322,0.05119281394120523,0.9999497783760148
SPAG7,seq.21289.36,0.382838513540751,-0.3583905187838043,1.1240675458653062,9.172940972403786,2.4469170609928703,0.016097447514141706,0.9999497783760148,-3.1674673995278115,Collagen cluster 0,0.14888270338092024,0.14053841615916463,0.9999497783760148
FGF17,seq.3494.71,0.3786477514801802,-0.35865891383985843,1.115954416800219,7.576165590432444,2.4330065118831237,0.01669339959818677,0.9999497783760148,-3.1972062850029848,Collagen cluster 0,0.15855896299418804,0.1503095410627585,0.9999497783760148
NEIL2,seq.21476.43,0.8143724613033178,-0.7746883608795151,2.4034332834861507,7.154878518771382,2.4280718101263323,0.0169112292807181,0.9999497783760148,-3.20777230978296,Collagen cluster 0,0.07391782006969938,0.0648385830115592,0.9999497783760148
DSG2,seq.9484.75,-0.6368615529243571,-1.8830855336915606,0.6093624278428464,8.901134592627253,-2.421056789407121,0.017220956826072328,0.9999497783760148,-3.2226336687127555,Collagen cluster 0,0.08008506404574267,0.07106629016383814,0.9999497783760148
REN,seq.3396.54,2.610632266519616,-2.500063934996845,7.721328468036077,13.931148598287386,2.4202492263461033,0.01726008615340422,0.9999497783760148,-3.224434272720971,Collagen cluster 0,0.09145602343664982,0.0825487295487739,0.9999497783760148
STX18,seq.9037.1,0.7737741663696758,-0.7434607939970255,2.291009126736377,9.300942277981786,2.4162131253873667,0.017440360235225404,0.9999497783760148,-3.2329484701684263,Collagen cluster 0,0.07582676043221581,0.06676623847566898,0.9999497783760148
C6,seq.4127.75,-0.4454839727327866,-1.3269010304622229,0.43593308499664973,15.808274296401338,-2.394455013658956,0.018448977544548422,0.9999497783760148,-3.2788409388046706,Collagen cluster 0,0.1053722315739577,0.09660137109919253,0.9999497783760148
CREM,seq.22116.9,1.3511503481336835,-1.3256091811628765,4.027909877430243,7.389136285342326,2.3916012636909416,0.01858827744174252,0.9999497783760148,-3.2849194166887465,Collagen cluster 0,0.09752264486815254,0.08867482766097756,0.9999497783760148
PIEZO1,seq.11838.130,1.0097681925788542,-0.9984864444964738,3.018022829654182,8.32000627675818,2.3823049997160366,0.01903836901070533,0.9999497783760148,-3.3044097238250307,Collagen cluster 0,0.0814393995831284,0.07243390350061008,0.9999497783760148
HBZ,seq.6919.3,0.5984168931611897,-0.6060051739855772,1.8028389603079567,10.359594566971756,2.3538630424900115,0.020472847123209476,0.9999497783760148,-3.3635463984573204,Collagen cluster 0,0.05604907277720372,0.04679465192207832,0.9999497783760148
TXNDC5,seq.11212.7,-0.6736424684196508,-2.031184277420378,0.6838993405810762,12.36265170055065,-2.350889920725864,0.02062853034480392,0.9999497783760148,-3.369699969610641,Collagen cluster 0,0.06608556718505165,0.05692954333392475,0.9999497783760148
PSMG4,seq.20967.137,0.5921718106061498,-0.6147744944336742,1.7991181156459737,9.368678721397204,2.32442655987915,0.022061032729138567,0.9999497783760148,-3.4241667034911463,Collagen cluster 0,0.06092359695684624,0.05171696555446237,0.9999497783760148
TCAP,seq.22800.24,0.5910861610527043,-0.614201180370094,1.7963735024755025,10.181198532846112,2.323358593376132,0.022120642997674255,0.9999497783760148,-3.4263532421898875,Collagen cluster 0,0.058106203509531884,0.048871950602762615,0.9999497783760148
CCL8,seq.2785.15,0.2813014445195152,-0.293210501384076,0.8558133904231064,7.626321614419084,2.319684646302986,0.022326797185341793,0.9999497783760148,-3.4338683764549205,Collagen cluster 0,0.07642155547421225,0.06736686484160648,0.9999497783760148
HAO1,seq.17768.50,2.290301580313679,-2.426122052435876,7.006725213063234,9.972485380058963,2.300775902673363,0.02341821813911949,0.9999497783760148,-3.472445880421411,Collagen cluster 0,0.08039899332071265,0.07138329717679803,0.9999497783760148
ACSS2,seq.25094.9,1.1505372592213052,-1.2312144133083978,3.532288931751008,11.855020828196109,2.2887516101815057,0.0241342087616547,0.9999497783760148,-3.4967865328447725,Collagen cluster 0,0.06494371841282454,0.05577649996589151,0.9999497783760148
LGALS4,seq.2982.82,0.7060206441032546,-0.7750886276607327,2.187129915867242,9.392921096780436,2.258370015840128,0.026027001372031143,0.9999497783760148,-3.5577309036158646,Collagen cluster 0,0.05537385110298443,0.046112810427523576,0.9999497783760148
KAT2A,seq.19369.17,1.0964862883288595,-1.2132756937878422,3.4062482704455612,8.40304026833715,2.249212200558387,0.026626131814078868,0.9999497783760148,-3.576019337964031,Collagen cluster 0,0.12053706048343471,0.11191487480189977,0.9999497783760148
MFGE8,seq.4455.89,1.012764326850176,-1.126921230577031,3.152449884277383,8.075849219941402,2.242605559702508,0.02706379701301996,0.9999497783760148,-3.589137429315486,Collagen cluster 0,0.09256321445780813,0.08366677538386502,0.9999497783760148
COQ9,seq.20374.41,1.221504342260079,-1.3598304937450936,3.802839178265252,11.724689170450432,2.2420491398627442,0.027100943794399028,0.9999497783760148,-3.590240667638492,Collagen cluster 0,0.09265724110340001,0.08376172385931568,0.9999497783760148
NT5C3B,seq.19135.5,1.0418524196366121,-1.1655806602099412,3.2492854994831655,10.173247810561925,2.236212714528987,0.02749328384905863,0.9999497783760148,-3.6017979670330478,Collagen cluster 0,0.0756735941432023,0.06661157055637101,0.9999497783760148
CD8A|CD8B,seq.21692.12,0.6465761054437839,-0.7299181048273217,2.0230703157148895,9.015473566098771,2.2253652960102235,0.028232054844056092,0.9999497783760148,-3.6231490057417326,Collagen cluster 0,0.06398940586790469,0.054812831415629315,0.9999497783760148
STK17B,seq.8359.149,0.45726902068763453,-0.5168320671678889,1.4313701085431578,8.789446807393006,2.2239437592796465,0.028330629336469373,0.9999497783760148,-3.6259477310521517,Collagen cluster 0,0.059664573308588764,0.0504455985371044,0.9999497783760148
VCX3A,seq.23382.30,0.6323705369688705,-0.7246146521103659,1.9893557260481067,8.414651353281965,2.2077636007851247,0.029473993007988246,0.9999497783760148,-3.6576896304967623,Collagen cluster 0,0.05795816467375137,0.048722460405847046,0.9999497783760148
INSIG1,seq.10663.42,2.0137604736701067,-2.317497216374108,6.345018163714322,8.475292197576675,2.20286682929619,0.02983158729695556,0.9999497783760148,-3.667308906955657,Collagen cluster 0,0.05356558250683474,0.04428681370788212,0.9999497783760148
PTPRS,seq.6049.64,-0.631023033224099,-1.9974639531025673,0.7354178866543694,15.216573849303863,-2.1878140243261948,0.03093899272307696,0.9999497783760148,-3.696538196159228,Collagen cluster 0,0.08320983787615044,0.07422169903179898,0.9999497783760148
RET,seq.3220.40,1.4403000404383797,-1.6822514268535576,4.562851507730317,10.909531000078369,2.185434636002149,0.0311216676709105,0.9999497783760148,-3.7012023451129803,Collagen cluster 0,0.05570674550289101,0.046448968498017384,0.9999497783760148
MBL2,seq.3000.66,-1.8703511140555114,-5.9265056185751694,2.185803390464147,8.990110166421488,-2.184756838269968,0.031172794973545175,0.9999497783760148,-3.702515272494526,Collagen cluster 0,0.06283245200658527,0.05364453486939491,0.9999497783760148
ADIPOQ,seq.3554.24,-1.435697557818695,-4.55357542086767,1.6821803052302804,11.243646541943889,-2.18171650580687,0.03140303254683804,0.9999497783760148,-3.7084000138756448,Collagen cluster 0,0.07208377399022947,0.06298655608817294,0.9999497783760148
MATN2,seq.3325.2,-0.5046196932617589,-1.6005501922627734,0.5913108057392554,12.705296365206555,-2.1814096556558606,0.0314225579619026,0.9999497783760148,-3.708942071038718,Collagen cluster 0,0.06559597860809119,0.056435154868954895,0.9999497783760148
FGA|FGB|FGG,seq.2796.62,-0.30230003937499195,-0.9596052619379684,0.35500518318798446,17.20504112664389,-2.178849182419781,0.0316177208022609,0.9999497783760148,-3.7138919480262444,Collagen cluster 0,0.06493986984000544,0.055772613661966175,0.9999497783760148
KIR3DL1,seq.18907.97,0.8114041566187142,-0.9567850405373002,2.5795933537747286,10.717088919556709,2.1741722355319433,0.031979851150857455,0.9999497783760148,-3.722958506935442,Collagen cluster 0,0.05181330837917819,0.042517360422111294,0.9999497783760148
SERPINA3|KLK3,seq.4153.11,-0.8997316657642541,-2.8609655665200866,1.0615022349915781,12.701362478119181,-2.173489428767803,0.03203144361032446,0.9999497783760148,-3.7242598233804114,Collagen cluster 0,0.09288306546505287,0.08398976218529852,0.9999497783760148
NAGLU,seq.15509.2,1.1243182092653519,-1.3282036803383166,3.5768400988690203,12.251278300637068,2.1720549413626538,0.03214453338464661,0.9999497783760148,-3.7270513142097355,Collagen cluster 0,0.072949343802966915,0.06386061187946657,0.9999497783760148
RTRAF,seq.21272.100,0.7198202078033283,-0.8504471106847468,2.2900875262914036,7.411971897355078,2.1718479172550786,0.03215904429522945,0.9999497783760148,-3.7274298652917914,Collagen cluster 0,0.0570659094884618,0.04782145762070167,0.9999497783760148
NXT2,seq.19255.124,0.7042572628144542,-0.8320887131377174,2.2406032387666257,8.49859208544848,2.171804552904327,0.03216235442673487,0.9999497783760148,-3.7275127026805817,Collagen cluster 0,0.04743015406305007,0.03809123400484471,0.9999497783760148
BMP7,seq.2972.57,0.8352490988304706,-0.9906565933184759,2.661154790979417,9.233928018898142,2.167365357353556,0.03250990317771379,0.9999497783760148,-3.7360773706667456,Collagen cluster 0,0.04660952369855309,0.03726255824461733,0.9999497783760148
EPHX2,seq.21269.198,0.6865988368851386,-0.8233854345559886,2.1965831083262657,8.398536860058572,2.154291947419703,0.03354550308279385,0.9999497783760148,-3.7611206861669144,Collagen cluster 0,0.08244674813900954,0.07345112802272535,0.9999497783760148
PKLR,seq.15607.56,1.7715145409478577,-2.1368810648543493,5.679910146750064,12.867286014279578,2.1475370211517917,0.0340949172974181,0.9999497783760148,-3.7740455789032272,Collagen cluster 0,0.08830238675840896,0.07936417486388347,0.9999497783760148
RACGAP1,seq.13587.10,1.96159703798803,-2.3764400869989295,6.299634162974989,10.04742792373797,2.142451438562689,0.03451208486796965,0.9999497783760148,-3.7837326791282577,Collagen cluster 0,0.04540695135333506,0.036048195974446195,0.9999497783760148
CDYL2,seq.10752.8,1.0637975506198147,-1.289060015157669,3.4166551163972985,8.656810156614673,2.1421890892854143,0.0345337247240966,0.9999497783760148,-3.7842318408293716,Collagen cluster 0,0.0919824665544503,0.08308033387361158,0.9999497783760148
ELANE,seq.13671.40,-0.8002722328350462,-2.5705828442970313,0.9700383786269389,14.798986847280915,-2.1416723592027114,0.034573344042508544,0.9999497783760148,-3.7851786851237295,Collagen cluster 0,0.06754719436622814,0.058405500193348114,0.9999497783760148
WFIKKN2,seq.13408.23,-0.6461025838247206,-2.0756062124685934,0.7834010448191523,10.81422129549229,-2.1412741041237426,0.03460535987873777,0.9999497783760148,-3.785925602442982,Collagen cluster 0,0.1701909368637775,0.16205555389185378,0.9999497783760148
FCRLA,seq.24975.3,0.26744826892976253,-0.3252371169111293,0.8601336547706544,8.42417219399172,2.1378223917629464,0.034891701171099646,0.9999497783760148,-3.7924857191908288,Collagen cluster 0,0.06349930065440446,0.054317921249055434,0.9999497783760148
PKLR,seq.11203.97,1.7749664567170484,-2.1613929728893844,5.711325886323481,13.484594127001111,2.1364358518054782,0.035011245435533564,0.9999497783760148,-3.795164345237549,Collagen cluster 0,0.07126146955797752,0.06215618984776161,0.9999497783760148
ADI1,seq.12457.10,0.6824283355482315,-0.8326394061310642,2.197496077227527,9.237815379657729,2.134022125976073,0.03521116840297207,0.9999497783760148,-3.799718506292799,Collagen cluster 0,0.047935146823269825,0.03860117767447835,0.9999497783760148
CHL1,seq.3601.54,-0.6181108968231477,-1.9921240771206967,0.7559022834744014,13.100840312947778,-2.131236033420029,0.03544377949535237,0.9999497783760148,-3.804976677607494,Collagen cluster 0,0.1178243531594294,0.1091755723080512,0.9999497783760148
MANSC1,seq.9557.5,-0.7961244134067388,-2.5659578453804524,0.9737090185669747,11.60168095348408,-2.1311423291746796,0.03545249914235241,0.9999497783760148,-3.8051634572086863,Collagen cluster 0,0.06308188416711158,0.05389641244325971,0.9999497783760148
DSG2,seq.20517.1,-0.5988570713201332,-1.9303971223613798,0.7326829797211133,15.380924415617486,-2.1307132038594627,0.03548792605317771,0.9999497783760148,-3.8059667177891443,Collagen cluster 0,0.06211648848407014,0.05292155209665905,0.9999497783760148
IGLL1,seq.6485.59,-1.9692915468772512,-6.3489078364435905,2.410324742689088,10.78479475552856,-2.130435589474299,0.03551535190626729,0.9999497783760148,-3.8065378024405714,Collagen cluster 0,0.04828437152187515,0.038953826144638604,0.9999497783760148
